1.790000 	 0.077883 	 -0.996963 	 0.195553 	 0.015277 	 0.077962 
1.800000 	 0.079800 	 -0.996811 	 0.187805 	 0.015035 	 0.079885 
1.810000 	 0.081638 	 -0.996662 	 0.179876 	 0.014734 	 0.081729 
1.820000 	 0.083397 	 -0.996516 	 0.171773 	 0.014375 	 0.083494 
1.830000 	 0.085073 	 -0.996375 	 0.163504 	 0.013960 	 0.085176 
1.840000 	 0.086666 	 -0.996237 	 0.155079 	 0.013491 	 0.086775 
1.850000 	 0.088174 	 -0.996105 	 0.146504 	 0.012968 	 0.088289 
1.860000 	 0.089596 	 -0.995978 	 0.137789 	 0.012395 	 0.089716 
1.870000 	 0.090930 	 -0.995857 	 0.128941 	 0.011773 	 0.091055 
1.880000 	 0.092174 	 -0.995743 	 0.119970 	 0.011105 	 0.092305 
1.890000 	 0.093329 	 -0.995635 	 0.110884 	 0.010394 	 0.093465 
1.900000 	 0.094392 	 -0.995535 	 0.101692 	 0.009642 	 0.094532 
1.910000 	 0.095362 	 -0.995443 	 0.092403 	 0.008852 	 0.095507 
1.920000 	 0.096239 	 -0.995358 	 0.083025 	 0.008028 	 0.096389 
1.930000 	 0.097022 	 -0.995282 	 0.073569 	 0.007172 	 0.097175 
1.940000 	 0.097711 	 -0.995215 	 0.064042 	 0.006288 	 0.097867 
1.950000 	 0.098303 	 -0.995157 	 0.054454 	 0.005379 	 0.098462 
1.960000 	 0.098799 	 -0.995107 	 0.044814 	 0.004449 	 0.098961 
1.970000 	 0.099199 	 -0.995068 	 0.035132 	 0.003502 	 0.099363 
1.980000 	 0.099502 	 -0.995037 	 0.025416 	 0.002542 	 0.099667 
1.990000 	 0.099707 	 -0.995017 	 0.015676 	 0.001571 	 0.099873 
2.000000 	 0.099815 	 -0.995006 	 0.005921 	 0.000594 	 0.099982 
2.010000 	 0.099826 	 -0.995005 	 -0.003839 	 -0.000385 	 0.099992 
2.020000 	 0.099739 	 -0.995014 	 -0.013596 	 -0.001363 	 0.099905 
2.030000 	 0.099554 	 -0.995032 	 -0.023340 	 -0.002335 	 0.099719 
2.040000 	 0.099272 	 -0.995060 	 -0.033062 	 -0.003298 	 0.099436 
2.050000 	 0.098893 	 -0.995098 	 -0.042752 	 -0.004249 	 0.099055 
2.060000 	 0.098417 	 -0.995145 	 -0.052402 	 -0.005182 	 0.098577 
2.070000 	 0.097845 	 -0.995202 	 -0.062001 	 -0.006096 	 0.098002 
2.080000 	 0.097177 	 -0.995267 	 -0.071542 	 -0.006985 	 0.097331 
2.090000 	 0.096414 	 -0.995341 	 -0.081014 	 -0.007847 	 0.096564 
2.100000 	 0.095557 	 -0.995424 	 -0.090409 	 -0.008679 	 0.095703 
2.110000 	 0.094606 	 -0.995515 	 -0.099718 	 -0.009476 	 0.094748 
2.120000 	 0.093563 	 -0.995613 	 -0.108932 	 -0.010237 	 0.093700 
2.130000 	 0.092428 	 -0.995719 	 -0.118041 	 -0.010957 	 0.092560 
2.140000 	 0.091203 	 -0.995832 	 -0.127037 	 -0.011635 	 0.091330 
2.150000 	 0.089888 	 -0.995952 	 -0.135912 	 -0.012266 	 0.090009 
2.160000 	 0.088485 	 -0.996078 	 -0.144656 	 -0.012850 	 0.088601 
2.170000 	 0.086995 	 -0.996209 	 -0.153262 	 -0.013384 	 0.087105 
2.180000 	 0.085420 	 -0.996345 	 -0.161720 	 -0.013865 	 0.085524 
2.190000 	 0.083761 	 -0.996486 	 -0.170022 	 -0.014292 	 0.083860 
2.200000 	 0.082020 	 -0.996631 	 -0.178161 	 -0.014662 	 0.082113 
2.210000 	 0.080199 	 -0.996779 	 -0.186128 	 -0.014975 	 0.080285 
2.220000 	 0.078298 	 -0.996930 	 -0.193916 	 -0.015230 	 0.078379 
2.230000 	 0.076321 	 -0.997083 	 -0.201516 	 -0.015425 	 0.076395 
2.240000 	 0.074269 	 -0.997238 	 -0.208921 	 -0.015559 	 0.074337 
2.250000 	 0.072143 	 -0.997394 	 -0.216123 	 -0.015633 	 0.072206 
2.260000 	 0.069947 	 -0.997551 	 -0.223116 	 -0.015645 	 0.070004 
2.270000 	 0.067682 	 -0.997707 	 -0.229892 	 -0.015595 	 0.067733 
2.280000 	 0.065350 	 -0.997862 	 -0.236444 	 -0.015485 	 0.065396 
2.290000 	 0.062954 	 -0.998016 	 -0.242767 	 -0.015313 	 0.062995 
2.300000 	 0.060495 	 -0.998168 	 -0.248852 	 -0.015082 	 0.060532 
2.310000 	 0.057977 	 -0.998318 	 -0.254694 	 -0.014791 	 0.058010 
2.320000 	 0.055402 	 -0.998464 	 -0.260288 	 -0.014443 	 0.055431 
2.330000 	 0.052772 	 -0.998607 	 -0.265627 	 -0.014037 	 0.052797 
2.340000 	 0.050091 	 -0.998745 	 -0.270705 	 -0.013577 	 0.050111 
2.350000 	 0.047359 	 -0.998878 	 -0.275518 	 -0.013063 	 0.047377 
2.360000 	 0.044581 	 -0.999006 	 -0.280060 	 -0.012498 	 0.044596 
2.370000 	 0.041759 	 -0.999128 	 -0.284327 	 -0.011884 	 0.041771 
2.380000 	 0.038895 	 -0.999243 	 -0.288315 	 -0.011223 	 0.038905 
2.390000 	 0.035994 	 -0.999352 	 -0.292018 	 -0.010518 	 0.036001 
2.400000 	 0.033056 	 -0.999454 	 -0.295434 	 -0.009771 	 0.033062 
2.410000 	 0.030086 	 -0.999547 	 -0.298558 	 -0.008986 	 0.030090 
2.420000 	 0.027086 	 -0.999633 	 -0.301388 	 -0.008166 	 0.027089 
2.430000 	 0.024059 	 -0.999711 	 -0.303919 	 -0.007314 	 0.024061 
2.440000 	 0.021008 	 -0.999779 	 -0.306151 	 -0.006433 	 0.021010 
2.450000 	 0.017937 	 -0.999839 	 -0.308079 	 -0.005527 	 0.017938 
2.460000 	 0.014848 	 -0.999890 	 -0.309703 	 -0.004599 	 0.014848 
2.470000 	 0.011744 	 -0.999931 	 -0.311020 	 -0.003653 	 0.011744 
2.480000 	 0.008629 	 -0.999963 	 -0.312029 	 -0.002692 	 0.008629 
2.490000 	 0.005504 	 -0.999985 	 -0.312730 	 -0.001721 	 0.005504 
2.500000 	 0.002375 	 -0.999997 	 -0.313120 	 -0.000744 	 0.002375 
2.510000 	 -0.000757 	 -1.000000 	 -0.313200 	 0.000237 	 -0.000757 
2.520000 	 -0.003888 	 -0.999992 	 -0.312970 	 0.001217 	 -0.003888 
2.530000 	 -0.007015 	 -0.999975 	 -0.312430 	 0.002192 	 -0.007015 
2.540000 	 -0.010136 	 -0.999949 	 -0.311580 	 0.003158 	 -0.010136 
2.550000 	 -0.013246 	 -0.999912 	 -0.310422 	 0.004112 	 -0.013246 
2.560000 	 -0.016343 	 -0.999866 	 -0.308956 	 0.005050 	 -0.016344 
2.570000 	 -0.019424 	 -0.999811 	 -0.307185 	 0.005968 	 -0.019425 
2.580000 	 -0.022486 	 -0.999747 	 -0.305110 	 0.006862 	 -0.022488 
2.590000 	 -0.025525 	 -0.999674 	 -0.302733 	 0.007730 	 -0.025528 
2.600000 	 -0.028539 	 -0.999593 	 -0.300057 	 0.008567 	 -0.028543 
2.610000 	 -0.031525 	 -0.999503 	 -0.297085 	 0.009370 	 -0.031531 
2.620000 	 -0.034480 	 -0.999405 	 -0.293819 	 0.010137 	 -0.034487 
2.630000 	 -0.037401 	 -0.999300 	 -0.290264 	 0.010864 	 -0.037409 
2.640000 	 -0.040284 	 -0.999188 	 -0.286423 	 0.011548 	 -0.040295 
2.650000 	 -0.043128 	 -0.999070 	 -0.282300 	 0.012186 	 -0.043142 
2.660000 	 -0.045929 	 -0.998945 	 -0.277899 	 0.012777 	 -0.045946 
2.670000 	 -0.048685 	 -0.998814 	 -0.273225 	 0.013318 	 -0.048705 
2.680000 	 -0.051393 	 -0.998679 	 -0.268283 	 0.013806 	 -0.051416 
