4.490000	0.618763	-0.442919	-2.356733	-4.482809
4.500000	0.594921	-0.487175	-2.411353	-4.366523
4.510000	0.570543	-0.530213	-2.463803	-4.239323
4.520000	0.545652	-0.571926	-2.514036	-4.101527
4.530000	0.520270	-0.612209	-2.562006	-3.953480
4.540000	0.494420	-0.650962	-2.607670	-3.795550
4.550000	0.468124	-0.688088	-2.650988	-3.628134
4.560000	0.441408	-0.723495	-2.691920	-3.451649
4.570000	0.414294	-0.757093	-2.730429	-3.266537
4.580000	0.386807	-0.788798	-2.766482	-3.073261
4.590000	0.358973	-0.818532	-2.800044	-2.872303
4.600000	0.330815	-0.846220	-2.831087	-2.664165
4.610000	0.302359	-0.871793	-2.859582	-2.449369
4.620000	0.273632	-0.895187	-2.885504	-2.228450
4.630000	0.244658	-0.916344	-2.908828	-2.001961
4.640000	0.215464	-0.935210	-2.929535	-1.770469
4.650000	0.186076	-0.951738	-2.947606	-1.534551
4.660000	0.156521	-0.965888	-2.963024	-1.294798
4.670000	0.126824	-0.977624	-2.975776	-1.051808
4.680000	0.097014	-0.986916	-2.985849	-0.806190
4.690000	0.067116	-0.993741	-2.993235	-0.558556
4.700000	0.037158	-0.998082	-2.997928	-0.309526
4.710000	0.007167	-0.999929	-2.999923	-0.059723
4.720000	-0.022831	-0.999276	-2.999218	0.190230
4.730000	-0.052808	-0.996126	-2.995814	0.439707
4.740000	-0.082738	-0.990486	-2.989714	0.688085
4.750000	-0.112594	-0.982370	-2.980923	0.934743
4.760000	-0.142348	-0.971798	-2.969450	1.179065
4.770000	-0.171974	-0.958798	-2.955305	1.420440
4.780000	-0.201445	-0.943401	-2.938499	1.658264
4.790000	-0.230735	-0.925647	-2.919050	1.891944
4.800000	-0.259817	-0.905578	-2.896973	2.120895
4.810000	-0.288666	-0.883247	-2.872290	2.344545
4.820000	-0.317255	-0.858707	-2.845021	2.562334
4.830000	-0.345558	-0.832021	-2.815192	2.773719
4.840000	-0.373550	-0.803256	-2.782830	2.978172
4.850000	-0.401206	-0.772483	-2.747964	3.175180
4.860000	-0.428501	-0.739779	-2.710624	3.364252
4.870000	-0.455410	-0.705226	-2.670845	3.544915
4.880000	-0.481910	-0.668910	-2.628662	3.716718
4.890000	-0.507976	-0.630922	-2.584114	3.879231
4.900000	-0.533584	-0.591358	-2.537240	4.032047
4.910000	-0.558713	-0.550315	-2.488083	4.174786
4.920000	-0.583339	-0.507897	-2.436687	4.307090
4.930000	-0.607439	-0.464209	-2.383098	4.428629
4.940000	-0.630993	-0.419361	-2.327365	4.539098
4.950000	-0.653980	-0.373465	-2.269536	4.638222
4.960000	-0.676377	-0.326635	-2.209666	4.725753
4.970000	-0.698166	-0.278989	-2.147807	4.801471
4.980000	-0.719327	-0.230646	-2.084015	4.865189
4.990000	-0.739840	-0.181726	-2.018347	4.916746
5.000000	-0.759688	-0.132352	-1.950864	4.956014
5.010000	-0.778852	-0.082647	-1.881624	4.982894
5.020000	-0.797315	-0.032735	-1.810691	4.997320
5.030000	-0.815060	0.017258	-1.738129	4.999255
5.040000	-0.832072	0.067208	-1.664002	4.988695
5.050000	-0.848335	0.116990	-1.588378	4.965665
5.060000	-0.863835	0.166480	-1.511325	4.930224
5.070000	-0.878557	0.215554	-1.432911	4.882460
5.080000	-0.892489	0.264089	-1.353208	4.822492
5.090000	-0.905617	0.311963	-1.272288	4.750471
5.100000	-0.917931	0.359058	-1.190222	4.666576
5.110000	-0.929418	0.405256	-1.107085	4.571016
5.120000	-0.940069	0.450441	-1.022952	4.464032
5.130000	-0.949874	0.494499	-0.937898	4.345890
5.140000	-0.958824	0.537322	-0.852000	4.216885
5.150000	-0.966912	0.578802	-0.765335	4.077341
5.160000	-0.974129	0.618835	-0.677982	3.927605
